PacketID,Prediction,Action
8979,[0.84911007],Blocked
8980,[0.86528367],Blocked
8981,[0.00108808],Allowed
8982,[0.00041225],Allowed
8983,[0.00121706],Allowed
8984,[0.00099157],Allowed
8985,[0.00097474],Allowed
8986,[0.00346476],Allowed
8987,[0.9991481],Blocked
8988,[0.0009408],Allowed
8989,[0.00747047],Allowed
8990,[0.13770628],Allowed
8991,[0.99601465],Blocked
8992,[0.24769375],Allowed
8993,[0.0040188],Allowed
8994,[0.95740014],Blocked
8995,[0.00107331],Allowed
8996,[5.8884585e-24],Allowed
8997,[0.00250278],Allowed
8998,[0.99984217],Blocked
8999,[0.0035876],Allowed
9000,[0.99958986],Blocked
9001,[0.86118585],Blocked
9002,[0.9807903],Blocked
9003,[0.24159633],Allowed
9004,[0.49550423],Allowed
9005,[0.2339479],Allowed
9006,[3.7456948e-06],Allowed
9007,[0.00116618],Allowed
9008,[0.9719427],Blocked
9009,[0.9379728],Blocked
9010,[0.00093442],Allowed
9011,[0.9719995],Blocked
9012,[6.605e-05],Allowed
9013,[0.9982083],Blocked
9014,[0.9830998],Blocked
9015,[1.2391083e-05],Allowed
9016,[0.9336738],Blocked
9017,[0.86461085],Blocked
9018,[0.00297645],Allowed
9019,[0.00011744],Allowed
9020,[6.516175e-05],Allowed
9021,[0.7064874],Blocked
9022,[0.0006719],Allowed
9023,[0.00118384],Allowed
9024,[0.00019829],Allowed
9025,[0.00900785],Allowed
9026,[0.00100994],Allowed
9027,[0.99664307],Blocked
9028,[0.00123285],Allowed
9029,[9.6700765e-05],Allowed
9030,[0.00079594],Allowed
9031,[0.9397478],Blocked
9032,[0.9680558],Blocked
9033,[0.9968569],Blocked
9034,[0.94260395],Blocked
9035,[0.9749878],Blocked
9036,[0.99999464],Blocked
9037,[2.7810916e-05],Allowed
9038,[0.9984765],Blocked
9039,[9.793443e-06],Allowed
9040,[0.00021986],Allowed
9041,[0.8909164],Blocked
9042,[0.00062473],Allowed
9043,[0.0003438],Allowed
9044,[0.8753435],Blocked
9045,[6.7221927e-06],Allowed
9046,[0.82306755],Blocked
9047,[0.00105007],Allowed
9048,[0.9579021],Blocked
9049,[0.00094738],Allowed
9050,[6.4658916e-06],Allowed
9051,[0.51699656],Blocked
9052,[0.9556114],Blocked
9053,[0.00019506],Allowed
9054,[0.00133569],Allowed
9055,[0.89564604],Blocked
9056,[0.00097261],Allowed
9057,[0.00047557],Allowed
9058,[0.00099395],Allowed
9059,[3.4790776e-06],Allowed
9060,[0.00101916],Allowed
9061,[7.1851036e-06],Allowed
9062,[0.99486995],Blocked
9063,[0.00194199],Allowed
9064,[0.9999241],Blocked
9065,[0.997692],Blocked
9066,[0.9282776],Blocked
9067,[0.9982736],Blocked
9068,[0.8860352],Blocked
9069,[0.01081537],Allowed
9070,[8.265174e-05],Allowed
9071,[0.00515622],Allowed
9072,[2.4572191e-05],Allowed
9073,[0.9999898],Blocked
9074,[8.732952e-06],Allowed
9075,[0.00048479],Allowed
9076,[0.00060654],Allowed
9077,[0.00105199],Allowed
9078,[0.00100431],Allowed
9079,[0.01787492],Allowed
9080,[0.896691],Blocked
9081,[0.997361],Blocked
9082,[0.92058086],Blocked
9083,[0.9733079],Blocked
9084,[0.6236513],Blocked
9085,[0.8047386],Blocked
9086,[0.9520301],Blocked
9087,[0.00105848],Allowed
9088,[0.9583341],Blocked
9089,[0.9916487],Blocked
9090,[0.00228751],Allowed
9091,[0.001513],Allowed
9092,[2.959058e-06],Allowed
9093,[0.0005883],Allowed
9094,[0.00103587],Allowed
9095,[0.00053087],Allowed
9096,[1.6533206e-06],Allowed
9097,[0.00105952],Allowed
9098,[4.949812e-06],Allowed
9099,[1.1667961e-05],Allowed
9100,[0.09904296],Allowed
9101,[0.66180545],Blocked
9102,[0.9917355],Blocked
9103,[0.8590737],Blocked
9104,[0.99997294],Blocked
9105,[4.656296e-06],Allowed
9106,[0.00060789],Allowed
9107,[0.00090519],Allowed
9108,[0.00060556],Allowed
9109,[0.9991831],Blocked
9110,[1.3971084e-05],Allowed
9111,[0.71625835],Blocked
9112,[1.0002774e-05],Allowed
9113,[0.00060673],Allowed
9114,[0.9999952],Blocked
9115,[0.9872578],Blocked
9116,[0.94189525],Blocked
9117,[0.88267696],Blocked
9118,[0.984938],Blocked
9119,[0.9997991],Blocked
9120,[0.0014897],Allowed
9121,[0.8622658],Blocked
9122,[0.0011595],Allowed
9123,[0.66539043],Blocked
9124,[0.00192362],Allowed
9125,[0.87549514],Blocked
9126,[0.00118608],Allowed
9127,[0.9681567],Blocked
9128,[0.00119229],Allowed
9129,[0.00061861],Allowed
9130,[0.00175001],Allowed
9131,[0.988232],Blocked
9132,[0.00072016],Allowed
9133,[0.00021923],Allowed
9134,[0.00017395],Allowed
9135,[0.85549396],Blocked
9136,[0.00020312],Allowed
9137,[0.9021375],Blocked
9138,[0.00101206],Allowed
9139,[0.9727837],Blocked
9140,[0.00293911],Allowed
9141,[0.858661],Blocked
9142,[5.7392852e-05],Allowed
9143,[0.00213804],Allowed
9144,[2.6773514e-06],Allowed
9145,[0.9523969],Blocked
9146,[0.9984681],Blocked
9147,[0.00126381],Allowed
9148,[0.0007072],Allowed
9149,[0.9750132],Blocked
9150,[0.00011904],Allowed
9151,[3.4862802e-05],Allowed
9152,[3.2145246e-05],Allowed
9153,[0.4947899],Allowed
9154,[0.02054675],Allowed
9155,[0.66002995],Blocked
9156,[0.00035003],Allowed
9157,[4.544348e-05],Allowed
9158,[0.51906025],Blocked
9159,[0.99999315],Blocked
9160,[0.99005216],Blocked
9161,[0.00049559],Allowed
9162,[1.6577316e-05],Allowed
9163,[0.87654376],Blocked
9164,[0.00091089],Allowed
9165,[0.00098503],Allowed
9166,[0.8956727],Blocked
9167,[0.8659584],Blocked
9168,[0.99997884],Blocked
9169,[0.7097546],Blocked
9170,[0.998403],Blocked
9171,[0.00051173],Allowed
9172,[0.9579732],Blocked
9173,[0.9665873],Blocked
9174,[0.00138443],Allowed
9175,[8.380026e-07],Allowed
9176,[0.00104082],Allowed
9177,[0.9261255],Blocked
9178,[0.000947],Allowed
9179,[0.0011689],Allowed
9180,[0.999961],Blocked
9181,[0.99991024],Blocked
9182,[0.62983716],Blocked
9183,[0.00069479],Allowed
9184,[0.00097697],Allowed
9185,[0.9517197],Blocked
9186,[0.00111271],Allowed
9187,[0.6261727],Blocked
9188,[0.00568768],Allowed
9189,[0.70717216],Blocked
9190,[0.00013904],Allowed
9191,[2.219344e-05],Allowed
9192,[0.8582983],Blocked
9193,[0.8548346],Blocked
9194,[0.99991834],Blocked
9195,[0.00277156],Allowed
9196,[0.99990374],Blocked
9197,[0.00016584],Allowed
9198,[0.99972],Blocked
9199,[0.97671956],Blocked
9200,[0.6802524],Blocked
9201,[1.9017498e-06],Allowed
9202,[0.9999978],Blocked
9203,[0.00075079],Allowed
9204,[0.00293515],Allowed
9205,[0.99864197],Blocked
9206,[0.8154224],Blocked
9207,[4.090199e-05],Allowed
9208,[0.00474395],Allowed
9209,[0.9997235],Blocked
9210,[0.01362262],Allowed
9211,[0.99989945],Blocked
9212,[0.99999666],Blocked
9213,[9.560718e-05],Allowed
9214,[0.999868],Blocked
9215,[0.8158782],Blocked
9216,[0.5510884],Blocked
9217,[0.96228975],Blocked
9218,[6.6347657e-06],Allowed
9219,[0.98795927],Blocked
9220,[0.5917922],Blocked
9221,[0.9998469],Blocked
9222,[0.9999964],Blocked
9223,[8.239665e-29],Allowed
9224,[0.0010852],Allowed
9225,[3.6396698e-06],Allowed
9226,[0.99854666],Blocked
9227,[0.78280985],Blocked
9228,[0.00042418],Allowed
9229,[0.9950461],Blocked
9230,[0.00304643],Allowed
9231,[0.00390616],Allowed
9232,[0.8878553],Blocked
9233,[0.08435869],Allowed
9234,[0.00098618],Allowed
9235,[9.437299e-06],Allowed
9236,[1.0391658e-05],Allowed
9237,[0.9999892],Blocked
9238,[9.56129e-06],Allowed
9239,[1.6562684e-05],Allowed
9240,[0.00103363],Allowed
9241,[8.338091e-06],Allowed
9242,[2.6990298e-05],Allowed
9243,[0.99992496],Blocked
9244,[0.57685685],Blocked
9245,[0.9963529],Blocked
9246,[0.99999356],Blocked
9247,[0.4959509],Allowed
9248,[0.00033861],Allowed
9249,[0.00162353],Allowed
9250,[0.00657533],Allowed
9251,[0.99901783],Blocked
9252,[0.9956401],Blocked
9253,[0.9999822],Blocked
9254,[0.00123484],Allowed
9255,[0.9992552],Blocked
9256,[0.98181593],Blocked
9257,[0.831114],Blocked
9258,[0.8878723],Blocked
9259,[0.99952775],Blocked
9260,[0.11390772],Allowed
9261,[2.566326e-07],Allowed
9262,[0.00096873],Allowed
9263,[0.00040183],Allowed
9264,[0.00080528],Allowed
9265,[7.702622e-06],Allowed
9266,[0.97345746],Blocked
9267,[0.99995595],Blocked
9268,[0.8668771],Blocked
9269,[0.00394206],Allowed
9270,[0.97020847],Blocked
9271,[0.5625058],Blocked
9272,[0.99992317],Blocked
9273,[0.8747649],Blocked
9274,[0.00093934],Allowed
9275,[0.99992824],Blocked
9276,[0.00186127],Allowed
9277,[0.00109418],Allowed
9278,[0.66464776],Blocked
9279,[0.00227091],Allowed
9280,[0.9998742],Blocked
9281,[0.9882889],Blocked
9282,[0.00258628],Allowed
9283,[0.9999237],Blocked
9284,[2.2335658e-05],Allowed
9285,[5.7877946e-06],Allowed
9286,[0.86553884],Blocked
9287,[0.00115878],Allowed
9288,[0.9742645],Blocked
9289,[9.025763e-06],Allowed
9290,[0.7504552],Blocked
9291,[0.00254649],Allowed
9292,[0.00090622],Allowed
9293,[0.97533417],Blocked
9294,[0.00022014],Allowed
9295,[0.00314797],Allowed
9296,[2.2704462e-05],Allowed
9297,[0.9916431],Blocked
9298,[0.00164699],Allowed
9299,[4.966735e-06],Allowed
9300,[0.00088653],Allowed
9301,[0.99916077],Blocked
9302,[0.95816267],Blocked
9303,[0.84150136],Blocked
9304,[0.94852626],Blocked
9305,[0.97633225],Blocked
9306,[0.2508314],Allowed
9307,[0.00060033],Allowed
9308,[0.02046344],Allowed
9309,[0.9996599],Blocked
9310,[0.00109795],Allowed
9311,[0.0012694],Allowed
9312,[0.00096166],Allowed
9313,[0.00021883],Allowed
9314,[0.9998712],Blocked
9315,[0.00067242],Allowed
9316,[0.90010506],Blocked
9317,[0.18705407],Allowed
9318,[0.9579355],Blocked
9319,[0.00134441],Allowed
9320,[0.00379449],Allowed
9321,[0.00045067],Allowed
9322,[0.918315],Blocked
9323,[0.00202448],Allowed
9324,[0.8560472],Blocked
9325,[1.1071997e-05],Allowed
9326,[8.209457e-05],Allowed
9327,[0.00021157],Allowed
9328,[0.96602213],Blocked
9329,[0.97174007],Blocked
9330,[0.00912881],Allowed
9331,[0.9995646],Blocked
9332,[2.6173193e-06],Allowed
9333,[0.99629354],Blocked
9334,[0.8257662],Blocked
9335,[0.9997962],Blocked
9336,[0.00011346],Allowed
9337,[0.00088544],Allowed
9338,[0.9998481],Blocked
9339,[0.81378496],Blocked
9340,[0.86406094],Blocked
9341,[0.00101133],Allowed
9342,[0.8994646],Blocked
9343,[0.00449394],Allowed
9344,[0.8740868],Blocked
9345,[0.00258529],Allowed
9346,[0.00116469],Allowed
9347,[0.88057023],Blocked
9348,[0.96969354],Blocked
9349,[0.00070799],Allowed
9350,[0.61758524],Blocked
9351,[9.672614e-05],Allowed
9352,[0.96843046],Blocked
9353,[0.25397173],Allowed
9354,[0.0030803],Allowed
9355,[3.5851838e-06],Allowed
9356,[0.5191604],Blocked
9357,[0.99988633],Blocked
9358,[0.00417009],Allowed
9359,[0.01910085],Allowed
9360,[0.6907875],Blocked
9361,[0.40075648],Allowed
9362,[0.93531424],Blocked
9363,[0.95060587],Blocked
9364,[1.4102802e-06],Allowed
9365,[1.23149575e-05],Allowed
9366,[0.00296422],Allowed
9367,[0.01207546],Allowed
9368,[0.00102929],Allowed
9369,[0.3284536],Allowed
9370,[0.9899542],Blocked
9371,[0.00022145],Allowed
9372,[0.9987885],Blocked
9373,[0.00211869],Allowed
9374,[0.00020528],Allowed
9375,[0.00818237],Allowed
9376,[0.9712543],Blocked
9377,[0.99611217],Blocked
9378,[0.6982022],Blocked
9379,[0.280727],Allowed
9380,[0.99615866],Blocked
9381,[0.7266626],Blocked
9382,[0.00034136],Allowed
9383,[6.8587564e-05],Allowed
9384,[0.00050667],Allowed
9385,[1.4633686e-05],Allowed
9386,[0.8344815],Blocked
9387,[0.0010077],Allowed
9388,[0.0013449],Allowed
9389,[0.9682186],Blocked
9390,[0.97704554],Blocked
9391,[1.6010572e-06],Allowed
9392,[0.00070726],Allowed
9393,[0.95616937],Blocked
9394,[0.86586416],Blocked
9395,[0.7470103],Blocked
9396,[0.00025241],Allowed
9397,[0.96075344],Blocked
9398,[0.87776196],Blocked
9399,[0.970162],Blocked
9400,[0.00018431],Allowed
9401,[0.00037987],Allowed
9402,[0.8756088],Blocked
9403,[0.0056905],Allowed
9404,[0.86258894],Blocked
9405,[0.51283264],Blocked
9406,[0.00209903],Allowed
9407,[0.00034047],Allowed
9408,[0.12723452],Allowed
9409,[0.45537063],Allowed
9410,[0.00019419],Allowed
9411,[0.01049189],Allowed
9412,[0.00056243],Allowed
9413,[0.59028774],Blocked
9414,[0.9998951],Blocked
9415,[0.00023964],Allowed
9416,[0.00011331],Allowed
9417,[0.15577216],Allowed
9418,[0.00313431],Allowed
9419,[0.00062304],Allowed
9420,[0.47709063],Allowed
9421,[0.00041007],Allowed
9422,[0.00111302],Allowed
9423,[0.00068789],Allowed
9424,[0.99958044],Blocked
9425,[2.3032264e-06],Allowed
9426,[0.02996366],Allowed
9427,[0.9973401],Blocked
9428,[0.9995153],Blocked
9429,[0.8707969],Blocked
9430,[0.00014926],Allowed
9431,[0.01980296],Allowed
9432,[6.0819475e-06],Allowed
9433,[0.00047494],Allowed
9434,[0.9321617],Blocked
9435,[0.9898637],Blocked
9436,[0.00019417],Allowed
9437,[0.9999792],Blocked
9438,[0.00016265],Allowed
9439,[0.8936583],Blocked
9440,[0.0009635],Allowed
9441,[0.00013644],Allowed
9442,[0.8779145],Blocked
9443,[0.00095059],Allowed
9444,[0.9703221],Blocked
9445,[0.00034985],Allowed
9446,[0.00097511],Allowed
9447,[0.14250141],Allowed
9448,[0.94818485],Blocked
9449,[0.9862193],Blocked
9450,[0.9878054],Blocked
9451,[0.8442202],Blocked
9452,[0.6609338],Blocked
9453,[0.00092404],Allowed
9454,[0.00251214],Allowed
9455,[1.9935254e-05],Allowed
9456,[0.8734177],Blocked
9457,[0.45554075],Allowed
9458,[1.9458537e-05],Allowed
9459,[0.8843209],Blocked
9460,[0.00494597],Allowed
9461,[0.8517309],Blocked
9462,[0.00017924],Allowed
9463,[4.592154e-06],Allowed
9464,[0.9862229],Blocked
9465,[0.8570824],Blocked
9466,[0.00104769],Allowed
9467,[0.9470273],Blocked
9468,[0.86169046],Blocked
9469,[1.23193395e-05],Allowed
9470,[0.9539062],Blocked
9471,[0.9617582],Blocked
9472,[0.88035727],Blocked
9473,[0.8913395],Blocked
9474,[0.00387668],Allowed
9475,[0.8551915],Blocked
9476,[0.8928163],Blocked
9477,[0.6431828],Blocked
9478,[0.9922001],Blocked
9479,[1.4578139e-05],Allowed
9480,[0.00429226],Allowed
9481,[0.00137156],Allowed
9482,[0.0029271],Allowed
9483,[0.84810245],Blocked
9484,[0.00184616],Allowed
9485,[0.99746823],Blocked
9486,[0.00108993],Allowed
9487,[0.08858792],Allowed
9488,[0.00019643],Allowed
9489,[0.9901689],Blocked
9490,[0.86969143],Blocked
9491,[0.00021256],Allowed
9492,[0.00057578],Allowed
9493,[0.00099917],Allowed
9494,[0.00011799],Allowed
9495,[0.00021184],Allowed
9496,[0.00107213],Allowed
9497,[0.9007008],Blocked
9498,[0.999962],Blocked
9499,[0.00337058],Allowed
9500,[0.97042733],Blocked
9501,[0.70123005],Blocked
9502,[0.00336493],Allowed
9503,[0.0007017],Allowed
9504,[0.6779891],Blocked
9505,[0.6954043],Blocked
9506,[0.9999145],Blocked
9507,[0.00106021],Allowed
9508,[0.00142802],Allowed
9509,[0.9915199],Blocked
9510,[0.00094531],Allowed
9511,[0.00490001],Allowed
9512,[0.2726855],Allowed
9513,[0.99999213],Blocked
9514,[3.6111599e-06],Allowed
9515,[0.7394147],Blocked
9516,[0.76416516],Blocked
9517,[0.00214147],Allowed
9518,[3.155421e-08],Allowed
9519,[1.5620039e-05],Allowed
9520,[0.00140648],Allowed
9521,[0.00326303],Allowed
9522,[0.00298212],Allowed
9523,[0.9999458],Blocked
9524,[0.8176],Blocked
9525,[0.99998903],Blocked
9526,[0.00025429],Allowed
9527,[0.9675621],Blocked
9528,[0.68429273],Blocked
9529,[0.0025942],Allowed
9530,[0.22061172],Allowed
9531,[0.8633772],Blocked
9532,[9.902233e-06],Allowed
9533,[0.00013256],Allowed
9534,[0.00032099],Allowed
9535,[0.99928945],Blocked
9536,[0.7582128],Blocked
9537,[6.89673e-05],Allowed
9538,[0.9718909],Blocked
9539,[0.67630404],Blocked
9540,[0.00019918],Allowed
9541,[0.81406856],Blocked
9542,[0.0010967],Allowed
9543,[0.8439765],Blocked
9544,[0.00014253],Allowed
9545,[0.00047779],Allowed
9546,[0.8740778],Blocked
9547,[0.01714627],Allowed
9548,[0.00473631],Allowed
9549,[0.82197076],Blocked
9550,[0.9962689],Blocked
9551,[0.87075806],Blocked
9552,[0.99928373],Blocked
9553,[3.097253e-06],Allowed
9554,[0.9865441],Blocked
9555,[0.00262362],Allowed
9556,[6.468547e-05],Allowed
9557,[0.99999493],Blocked
9558,[0.00075041],Allowed
9559,[8.9145e-05],Allowed
9560,[0.8460623],Blocked
9561,[0.8166333],Blocked
9562,[0.82183576],Blocked
9563,[0.93995064],Blocked
9564,[0.006272],Allowed
9565,[0.00067115],Allowed
9566,[0.97996575],Blocked
9567,[0.9997521],Blocked
9568,[8.772994e-06],Allowed
9569,[0.97931904],Blocked
9570,[0.99642485],Blocked
9571,[0.01352757],Allowed
9572,[0.9525942],Blocked
9573,[0.191121],Allowed
9574,[0.00020693],Allowed
9575,[0.1920323],Allowed
9576,[0.9573581],Blocked
9577,[0.0011694],Allowed
9578,[0.23784779],Allowed
9579,[0.00024798],Allowed
9580,[0.24653164],Allowed
9581,[0.6330651],Blocked
9582,[0.001045],Allowed
9583,[0.4548462],Allowed
9584,[0.00164051],Allowed
9585,[0.00301119],Allowed
9586,[0.00491053],Allowed
9587,[6.729774e-06],Allowed
9588,[0.95308703],Blocked
9589,[0.97543025],Blocked
9590,[0.02683065],Allowed
9591,[0.0010729],Allowed
9592,[0.00098672],Allowed
9593,[0.59756786],Blocked
9594,[6.8243144e-06],Allowed
9595,[0.00078168],Allowed
9596,[0.9448198],Blocked
9597,[0.82353747],Blocked
9598,[6.7872993e-06],Allowed
9599,[0.00265937],Allowed
9600,[0.00358964],Allowed
9601,[0.7193652],Blocked
9602,[0.00065466],Allowed
9603,[0.2365272],Allowed
9604,[0.00484617],Allowed
9605,[0.00019894],Allowed
9606,[0.86247],Blocked
9607,[0.19852996],Allowed
9608,[0.9986687],Blocked
9609,[0.39903232],Allowed
9610,[0.9976982],Blocked
9611,[0.00092601],Allowed
9612,[0.9855393],Blocked
9613,[0.0008898],Allowed
9614,[0.8601727],Blocked
9615,[0.00100917],Allowed
9616,[0.00045813],Allowed
9617,[0.95481795],Blocked
9618,[0.8834102],Blocked
9619,[0.8876405],Blocked
9620,[0.6032017],Blocked
9621,[0.00097466],Allowed
9622,[0.99932444],Blocked
9623,[0.85011697],Blocked
9624,[1.41563405e-05],Allowed
9625,[0.00022926],Allowed
9626,[0.8643183],Blocked
9627,[0.9901192],Blocked
9628,[6.125346e-05],Allowed
9629,[6.3206476e-06],Allowed
9630,[0.99996096],Blocked
9631,[0.00019693],Allowed
9632,[0.00102459],Allowed
9633,[0.00022797],Allowed
9634,[0.0001037],Allowed
9635,[0.9999941],Blocked
9636,[0.9773097],Blocked
9637,[0.48634073],Allowed
9638,[0.00161473],Allowed
9639,[0.00098936],Allowed
9640,[1.4413948e-05],Allowed
9641,[5.3084113e-06],Allowed
9642,[0.00352646],Allowed
9643,[0.997781],Blocked
9644,[0.99964905],Blocked
9645,[0.9761834],Blocked
9646,[0.99996525],Blocked
9647,[0.96899545],Blocked
9648,[2.926417e-06],Allowed
9649,[0.98377985],Blocked
9650,[0.8429324],Blocked
9651,[0.00013459],Allowed
9652,[0.00026428],Allowed
9653,[0.4648414],Allowed
9654,[0.00027477],Allowed
9655,[0.97478086],Blocked
9656,[0.21363455],Allowed
9657,[0.99866325],Blocked
9658,[0.00099025],Allowed
9659,[0.9641666],Blocked
9660,[0.00343628],Allowed
9661,[0.00251599],Allowed
9662,[0.821718],Blocked
9663,[0.810397],Blocked
9664,[0.9985426],Blocked
9665,[0.78679913],Blocked
9666,[0.9885262],Blocked
9667,[0.9969785],Blocked
9668,[1.3355386e-05],Allowed
9669,[0.00138329],Allowed
9670,[0.00102914],Allowed
9671,[0.11414997],Allowed
9672,[0.00084868],Allowed
9673,[0.00020095],Allowed
9674,[7.788054e-05],Allowed
9675,[0.9888965],Blocked
9676,[4.7514623e-06],Allowed
9677,[9.3695326e-07],Allowed
9678,[0.00036867],Allowed
9679,[0.8857123],Blocked
9680,[0.0011019],Allowed
9681,[0.95246094],Blocked
9682,[0.7537272],Blocked
9683,[0.00097913],Allowed
9684,[0.41069448],Allowed
9685,[0.00035969],Allowed
9686,[0.00401933],Allowed
9687,[0.28422073],Allowed
9688,[0.9999986],Blocked
9689,[0.00097039],Allowed
9690,[2.532992e-05],Allowed
9691,[0.00283481],Allowed
9692,[0.5288798],Blocked
9693,[0.6141645],Blocked
9694,[0.0009946],Allowed
9695,[0.76804584],Blocked
9696,[0.00074213],Allowed
9697,[0.00011859],Allowed
9698,[0.00066792],Allowed
9699,[0.9979714],Blocked
9700,[0.00015487],Allowed
9701,[0.00088785],Allowed
9702,[0.00064717],Allowed
9703,[0.00187667],Allowed
9704,[0.9991964],Blocked
9705,[0.898929],Blocked
9706,[0.82005244],Blocked
9707,[0.97384053],Blocked
9708,[0.00132364],Allowed
9709,[0.99999845],Blocked
9710,[0.99960244],Blocked
9711,[0.67607623],Blocked
9712,[0.9999485],Blocked
9713,[0.16522303],Allowed
9714,[0.9997106],Blocked
9715,[0.00176725],Allowed
9716,[0.00101249],Allowed
9717,[0.00113178],Allowed
9718,[0.99008214],Blocked
9719,[0.87198603],Blocked
9720,[0.01077341],Allowed
9721,[0.00097988],Allowed
9722,[0.8382219],Blocked
9723,[0.00398071],Allowed
9724,[0.0006232],Allowed
9725,[0.974818],Blocked
9726,[0.50154185],Blocked
9727,[0.99999446],Blocked
9728,[0.00294897],Allowed
9729,[0.00314472],Allowed
9730,[0.00153752],Allowed
9731,[0.99977916],Blocked
9732,[0.9748651],Blocked
9733,[0.00023727],Allowed
9734,[0.00017365],Allowed
9735,[0.9963265],Blocked
9736,[0.01360621],Allowed
9737,[0.8723541],Blocked
9738,[0.99999845],Blocked
9739,[0.7609561],Blocked
9740,[0.00116385],Allowed
9741,[0.0011032],Allowed
9742,[0.0009101],Allowed
9743,[0.00100552],Allowed
9744,[0.00119521],Allowed
9745,[0.00115553],Allowed
9746,[7.3395175e-05],Allowed
9747,[0.99934083],Blocked
9748,[0.00020985],Allowed
9749,[0.5310295],Blocked
9750,[0.00322202],Allowed
9751,[0.9252564],Blocked
9752,[0.92369264],Blocked
9753,[1.1727377e-05],Allowed
9754,[0.25256786],Allowed
9755,[0.9998414],Blocked
9756,[5.5863766e-05],Allowed
9757,[0.00100333],Allowed
9758,[0.00262215],Allowed
9759,[0.00085838],Allowed
9760,[0.866743],Blocked
9761,[0.4770533],Allowed
9762,[0.00071621],Allowed
9763,[0.00135465],Allowed
9764,[0.98723865],Blocked
9765,[4.334193e-19],Allowed
9766,[0.99434435],Blocked
9767,[0.8224061],Blocked
9768,[0.65903074],Blocked
9769,[9.763841e-07],Allowed
9770,[0.00020317],Allowed
9771,[0.99990886],Blocked
9772,[0.87169015],Blocked
9773,[0.9752157],Blocked
9774,[0.9998423],Blocked
9775,[0.00132638],Allowed
9776,[0.00380247],Allowed
9777,[0.00098033],Allowed
9778,[0.87259495],Blocked
9779,[0.1902997],Allowed
9780,[0.0001411],Allowed
9781,[0.00567885],Allowed
9782,[0.6497344],Blocked
9783,[0.00100706],Allowed
9784,[9.703367e-05],Allowed
9785,[7.767293e-06],Allowed
9786,[0.89052385],Blocked
9787,[3.87651e-06],Allowed
9788,[0.518828],Blocked
9789,[0.948138],Blocked
9790,[0.98998195],Blocked
9791,[0.00053771],Allowed
9792,[6.960179e-06],Allowed
9793,[5.169273e-06],Allowed
9794,[0.00104928],Allowed
9795,[0.86655194],Blocked
9796,[0.99764895],Blocked
